# ID	lat[deg]	long[deg]	czHelio[km/s]	Ks	group	groupSize	latGroup[deg]	longGroup[deg]	czGroupHelio[km/s]
09230307+4433175	45.1956	175.8603	2658	10.907	112703	1	45.1956	175.8602	2658
09231456+4009499	45.4284	182.0972	1773	10.221	103108	2	45.4304	182.0854	1778
09231692+7203489	37.0434	140.6419	3631	11.552	102701	2	37.0622	140.9020	3602
09231734+4012009	45.4370	182.0453	1783	11.544	103108	2	45.4304	182.0854	1778
09232118+2501277	43.5623	203.2225	8321	11.650	100576	4	43.6829	203.4420	8062
09232433+2218473	42.8385	206.8072	10221	10.876	100178	8	42.7484	206.7051	9808
09232229+2226113	42.8670	206.6433	8595	11.437	108805	1	42.8670	206.6433	8595
09232227+2237483	42.9226	206.3899	9757	11.625	100178	8	42.7484	206.7051	9808
09232743+5449451	43.5029	161.6687	13806	10.640	100169	8	43.3852	161.3366	14038
09232227-3759241	8.6851	264.0003	4764	9.780	100153	9	8.2627	264.2424	4779
09232345-3843241	8.1708	264.5287	4515	10.173	100153	9	8.2627	264.2424	4779
09232401-6348453	-9.6380	282.2745	2881	8.026	200687	4	-9.6574	281.8989	2940
09232446-3100175	13.5730	258.9128	4515	11.079	111717	1	13.5730	258.9128	4515
09232906+2546107	43.7735	202.2337	14916	11.122	104148	1	43.7736	202.2337	14916
09232678-6340452	-9.5406	282.1818	3200	11.553	200687	4	-9.6574	281.8989	2940
09232707+2219344	42.8525	206.7944	9336	10.821	100178	8	42.7484	206.7051	9808
09232719-1025464	27.1537	242.3637	11289	11.142	105739	1	27.1537	242.3637	11289
09232812-6252562	-8.9781	281.6100	4562	11.686	211803	1	-8.9781	281.6100	4562
09233020-2309413	18.9416	252.9534	2603	8.522	109378	1	18.9416	252.9535	2603
09233264+3345179	45.1696	191.2063	6629	11.618	100034	19	44.4604	191.1429	6680
09233440-4245417	5.3361	267.4255	2974	10.930	112257	1	5.3361	267.4254	2974
09233548+2445416	43.5484	203.5922	7587	10.603	100576	4	43.6829	203.4420	8062
09233646+0208113	34.4071	230.3977	5070	10.305	109705	1	34.4071	230.3977	5070
09233649-2652543	16.4401	255.8445	2357	9.794	112083	1	16.4401	255.8445	2357
09233654-1026014	27.1814	242.3940	1787	11.023	112887	1	27.1814	242.3940	1787
09233582+5336070	43.8248	163.3062	7645	10.910	108546	1	43.8248	163.3062	7645
09234300+2254324	43.0784	206.0555	9698	10.676	100178	8	42.7484	206.7051	9808
09234296+0120573	34.0120	231.2217	7648	10.738	107853	1	34.0120	231.2218	7648
09234096+4050009	45.5033	181.1409	8282	11.063	102394	2	45.5522	181.2492	8334
09234769-2538163	17.3179	254.9224	2544	9.564	100636	4	17.7133	254.9246	2526
09234832-3829559	8.3865	264.4259	4867	10.675	100153	9	8.2627	264.2424	4779
09234501+2431063	43.5210	203.9292	9719	10.712	100599	4	43.3677	203.9587	10058
09240109+0512339	36.0745	227.2344	8377	11.727	109041	1	36.0745	227.2344	8377
09240315+4912156	44.7833	169.3058	2789	10.164	101266	3	44.9281	169.2297	2719
09240292-2810443	15.6231	256.8976	2463	9.990	102626	2	15.9118	257.0550	2426
09241074-3707000	9.4143	263.4873	11407	11.309	105799	1	9.4142	263.4873	11407
09241330+2440287	43.6647	203.7587	8164	11.421	100576	4	43.6829	203.4420	8062
09241600+4914567	44.8103	169.2353	2638	9.764	101266	3	44.9281	169.2297	2719
09241854+3430481	45.4016	190.1557	1687	8.102	110574	1	45.4016	190.1557	1687
09242285+2817347	44.5184	198.8620	6508	11.125	110135	1	44.5184	198.8620	6508
09242173+4037276	45.6359	181.4362	8386	11.670	102394	2	45.5522	181.2492	8334
09242549-4123385	6.4189	266.5710	4865	9.657	108721	1	6.4189	266.5709	4865
09242711-0634481	29.6795	239.0482	6144	11.752	100488	5	29.8008	239.2183	6189
09243332+1800193	41.7047	212.4367	8573	11.394	108747	1	41.7047	212.4367	8573
09242948-3745096	9.0093	263.9880	4866	10.169	100153	9	8.2627	264.2424	4779
09243162-6314383	-9.1483	281.9552	2824	11.734	200687	4	-9.6574	281.8989	2940
09243889+5607465	43.3171	159.8818	7499	10.715	108119	1	43.3171	159.8817	7499
09243769+4921256	44.8500	169.0711	4875	11.096	111307	1	44.8501	169.0712	4875
09244012+2506365	43.8723	203.2103	8174	10.579	100576	4	43.6829	203.4420	8062
09244147+2332203	43.4684	205.3095	6312	11.054	110297	1	43.4683	205.3095	6312
09244067-2505337	17.8347	254.6450	2437	10.760	100636	4	17.7133	254.9246	2526
09243466+6330223	40.8503	150.5075	7952	11.663	109858	1	40.8503	150.5075	7952
09244345+4817126	45.0395	170.5596	7916	11.599	109957	1	45.0395	170.5596	7916
09244363-3944086	7.6372	265.4359	7560	11.377	109746	1	7.6372	265.4359	7560
09244590+3924076	45.7223	183.1846	13819	11.263	102401	2	45.7540	183.1354	13870
09244627+3346465	45.4258	191.2093	12703	10.966	104736	1	45.4259	191.2093	12703
09245249-2547178	17.3938	255.2113	2815	9.567	100636	4	17.7133	254.9246	2526
09245275+3821066	45.7317	184.6896	8317	10.563	106909	1	45.7317	184.6896	8317
09245319+4103366	45.7252	180.8093	4232	10.603	111385	1	45.7252	180.8093	4232
09245417+4209337	45.6875	179.2361	14279	11.361	104380	1	45.6874	179.2361	14279
09245507+2646286	44.3174	200.9756	4079	9.258	108990	1	44.3173	200.9757	4079
09250042+4922373	44.9072	169.0286	8210	11.392	100768	4	45.0217	169.0264	8150
09245953+6527584	40.1135	148.1189	8799	10.852	107041	1	40.1135	148.1188	8799
09250708-3710045	9.5106	263.6581	8156	10.554	103018	2	9.7295	263.6861	8146
09250082+6433375	40.4818	149.2039	5021	10.856	111260	1	40.4818	149.2040	5021
09251217-0649476	29.6805	239.4070	6164	10.059	100488	5	29.8008	239.2183	6189
09251378-0642596	29.7534	239.3068	6112	10.095	100488	5	29.8008	239.2183	6189
09251408+1735559	41.7114	213.0226	4231	10.484	111335	1	41.7113	213.0226	4231
09251536+1053126	39.0235	221.1002	3589	11.667	100915	3	39.3572	220.5602	3513
09251786-3405567	11.7000	261.4698	1150	11.129	113036	1	11.7000	261.4698	1150
09252259-1223294	26.3013	244.4116	3866	9.814	100934	3	26.8444	244.2772	3575
09251973-0640286	29.7983	239.2850	6125	11.349	100488	5	29.8008	239.2183	6189
09252535+5024031	44.7862	167.5915	7676	10.898	100438	5	44.7548	167.4689	7747
09252825+2336302	43.6592	205.2842	9854	11.640	101564	2	43.6468	205.5098	9639
09252259+5033132	44.7495	167.3823	7584	11.490	100438	5	44.7548	167.4689	7747
09253373+2720511	44.5812	200.2356	14505	11.486	104595	1	44.5812	200.2356	14505
09254081+2219483	43.3468	206.9947	7874	11.271	102242	2	43.3907	207.1480	7808
09254128+2321413	43.6398	205.6313	9424	11.013	101564	2	43.6468	205.5098	9639
09254040+7354005	36.2948	138.5397	3181	11.246	101936	2	35.8119	138.4221	3074
09254253+1125557	39.3625	220.5307	3196	8.799	100915	3	39.3572	220.5602	3513
09254359-2812330	15.8702	257.1848	10684	11.278	101184	3	16.0315	257.3457	10563
09254699+0213444	34.9174	230.6513	7300	11.057	103113	2	34.8736	230.7395	7296
09254746+0205224	34.8451	230.7967	7291	10.574	103113	2	34.8736	230.7395	7296
09254734+1125281	39.3769	220.5506	3754	8.998	100915	3	39.3572	220.5602	3513
09255043+4919474	45.0491	169.0607	8114	11.421	100768	4	45.0217	169.0264	8150
09255940+7748264	34.2680	134.4469	7154	11.729	110736	1	34.2680	134.4469	7154
09255557+2408203	43.9009	204.6145	9892	11.630	107616	1	43.9009	204.6145	9892
09255473-1159468	26.6516	244.1601	5037	11.675	101583	2	26.9648	243.9084	5245
09255628+4925464	45.0472	168.9178	8203	11.582	100768	4	45.0217	169.0264	8150
09260503+5026173	44.8824	167.5109	7972	11.028	100438	5	44.7548	167.4689	7747
09260324+1244041	39.9966	219.0486	8739	10.745	100721	4	40.1795	219.5283	8618
09260945+4918363	45.1035	169.0753	8073	11.224	100768	4	45.0217	169.0264	8150
09261153-7637347	-18.3572	291.9661	449	9.948	212338	1	-18.3572	291.9662	449
09262177+2207487	43.4397	207.3210	7741	11.119	102242	2	43.3907	207.1480	7808
09261675+6122532	41.8257	153.0354	11778	11.334	105443	1	41.8258	153.0354	11778
09261909+1949098	42.7135	210.3246	8663	11.318	108402	1	42.7135	210.3246	8663
09261966-2802061	16.0864	257.1492	2390	9.489	102626	2	15.9118	257.0550	2426
09262451-1133207	27.0227	243.8611	5453	9.593	101583	2	26.9648	243.9084	5245
09262501+2634318	44.5997	201.3518	12832	11.696	100843	3	45.0106	201.5524	13186
09262978-1431436	25.1527	246.4349	5124	10.994	111199	1	25.1527	246.4348	5124
09263612+0757163	37.9737	224.6244	2134	10.004	100785	4	38.7523	225.0384	2117
09263600+6224315	41.4806	151.7393	7599	10.745	102516	2	41.5862	151.6046	7642
09263980+4550493	45.6985	173.9365	4286	10.441	111213	1	45.6985	173.9364	4286
09264833-3626088	10.2677	263.3765	17089	11.557	103883	1	10.2677	263.3764	17089
09265663-2446588	18.4217	254.7748	2308	9.622	100636	4	17.7133	254.9246	2526
09265922-1206323	26.7849	244.4433	3521	9.059	100934	3	26.8444	244.2772	3575
09270705-6234053	-8.4606	281.6858	10288	10.893	206059	1	-8.4606	281.6858	10288
09271019+2135381	43.4593	208.1031	11079	11.400	100539	4	43.7913	208.4348	10601
09271157-2755559	16.2954	257.2095	10496	11.661	101184	3	16.0315	257.3457	10563
09271259-1138363	27.1203	244.0761	3337	8.886	100934	3	26.8444	244.2772	3575
09271387-1931571	22.0128	250.6912	4888	10.399	102459	2	21.9875	250.8172	4840
09271471-3650019	10.0469	263.7248	8137	11.071	103018	2	9.7295	263.6861	8146
09271138+2302041	43.8810	206.1987	8775	11.631	109173	1	43.8810	206.1987	8775
09271849+2301121	43.9031	206.2283	7919	10.489	101142	3	43.9267	206.2474	7823
09271599+3425373	46.0012	190.3559	6906	11.609	110823	1	46.0013	190.3559	6906
09272351+3026263	45.5437	196.0347	8069	10.785	101352	3	45.5715	196.5356	8031
09272500+2301501	43.9301	206.2241	7871	11.660	101142	3	43.9267	206.2474	7823
09272841-2824293	16.0099	257.6112	10508	11.178	101184	3	16.0315	257.3457	10563
09272880+0355470	36.1675	229.1416	5331	11.244	111403	1	36.1675	229.1416	5331
09273264-6046148	-7.1389	280.4554	2159	9.765	200088	12	-7.3118	281.2113	2555
09273048+5521285	43.9197	160.7494	13746	10.921	100169	8	43.3852	161.3366	14038
09273455+1216094	40.1358	219.8048	8651	11.535	100721	4	40.1795	219.5283	8618
09273737-1941433	21.9730	250.8884	4791	9.837	102459	2	21.9875	250.8172	4840
09273514+5212375	44.7346	164.9997	7442	11.266	109425	1	44.7345	164.9997	7442
09274111+5555025	43.7844	159.9958	13844	11.620	104981	1	43.7844	159.9957	13844
09274044-8010479	-20.7111	294.7924	5268	11.042	210837	1	-20.7111	294.7923	5268
09274356+1217154	40.1767	219.8036	8634	10.956	100721	4	40.1795	219.5283	8618
09274768+5908085	42.7884	155.7910	9009	11.632	108249	1	42.7884	155.7909	9009
09274596+2355591	44.2520	205.0448	9839	11.597	107842	1	44.2520	205.0447	9839
09275012+6824369	39.0889	144.5183	3825	11.350	102778	2	39.0959	144.5054	3850
09275435+2947303	45.5486	196.9747	10649	11.380	106485	1	45.5486	196.9747	10649
09275281+2959085	45.5752	196.7002	7993	10.244	101352	3	45.5715	196.5356	8031
09275602+5722204	43.3789	158.0661	3207	11.614	112778	1	43.3788	158.0661	3207
09280262+6825130	39.1013	144.4956	3874	11.309	102778	2	39.0959	144.5054	3850
09280624+2622593	44.9246	201.7347	13027	11.558	100843	3	45.0106	201.5524	13186
09280661+1711473	42.2059	213.8602	4223	10.675	111587	1	42.2059	213.8602	4223
09281004+4439536	46.0920	175.5829	7706	10.904	102599	2	46.1944	175.7010	7669
09281035-1654067	23.9189	248.7070	3860	10.742	111964	1	23.9189	248.7070	3860
09281222+0324304	36.0513	229.8091	3491	10.467	111846	1	36.0513	229.8091	3491
09281784+2942212	45.6181	197.1159	8031	11.618	101352	3	45.5715	196.5356	8031
09282155-3609599	10.6792	263.4104	4614	9.031	100742	4	10.6891	263.4049	4771
09282593-3607459	10.7160	263.3946	4827	10.000	100742	4	10.6891	263.4049	4771
09282648-6048064	-7.0850	280.5564	2281	8.112	200088	12	-7.3118	281.2113	2555
09282925-2422006	18.9623	254.7078	10186	11.214	106555	1	18.9623	254.7078	10186
09282663+2121540	43.6728	208.5278	10963	11.563	100539	4	43.7913	208.4348	10601
09283258+5047372	45.1923	166.9065	7527	11.620	100438	5	44.7548	167.4689	7747
09284077+1237025	40.5277	219.5418	8449	11.383	100721	4	40.1795	219.5283	8618
09284409-6051196	-7.0988	280.6199	2109	10.606	200088	12	-7.3118	281.2113	2555
09285537+4914183	45.5600	169.0596	2731	10.938	101266	3	44.9281	169.2297	2719
09285925-1448272	25.4332	247.1003	2049	11.022	102496	2	25.7505	247.3166	2003
09290161-3750316	9.5751	264.6978	4695	10.325	110003	1	9.5751	264.6978	4695
09290823-0232573	32.9810	236.0145	7009	10.814	108841	1	32.9810	236.0146	7009
09291641-2022454	21.8031	251.7156	4721	10.144	109503	1	21.8031	251.7156	4721
09292106-6041414	-6.9308	280.5623	2086	10.704	200088	12	-7.3118	281.2113	2555
09293024+0743077	38.4926	225.3251	2146	9.190	100785	4	38.7523	225.0384	2117
09293210+4425268	46.3591	175.8928	7632	11.194	102599	2	46.1944	175.7010	7669
09293461+6229262	41.7668	151.4614	1608	8.753	111976	1	41.7669	151.4613	1608
09293791+6232382	41.7517	151.3921	7684	11.137	102516	2	41.5862	151.6046	7642
09294389+2126019	43.9793	208.5624	10126	11.536	100539	4	43.7913	208.4348	10601
09294572+0212252	35.7473	231.3223	7028	11.022	101571	2	35.6995	231.4191	7243
09294632+0203522	35.6732	231.4722	7458	10.231	101571	2	35.6995	231.4191	7243
09294718+2126329	43.9941	208.5565	10236	11.070	100539	4	43.7913	208.4348	10601
09295846-6210599	-7.9538	281.6554	2915	8.348	200088	12	-7.3118	281.2113	2555
09295854-0638148	30.7439	240.0517	9078	10.648	106424	1	30.7438	240.0517	9078
09300353+3413257	46.5584	190.7199	12614	11.539	105422	1	46.5584	190.7198	12614
09300422+0846579	39.1210	224.2087	6348	11.422	111063	1	39.1210	224.2086	6348
09300712-4325114	5.6957	268.7475	5002	11.193	111698	1	5.6957	268.7476	5002
09300545+1358216	41.4029	218.0979	15371	11.299	104117	1	41.4029	218.0978	15371
09300918+2005272	43.6538	210.3735	4339	10.381	110853	1	43.6538	210.3735	4339
09301026+0754091	38.7257	225.2201	2048	10.570	100785	4	38.7523	225.0384	2117
09301109+3439517	46.6193	190.0837	6897	11.146	109917	1	46.6193	190.0837	6897
09301176+5551085	44.1399	159.9382	7536	10.924	108528	1	44.1399	159.9383	7536
09301330+4929175	45.7202	168.6512	7469	10.680	107993	1	45.7202	168.6513	7469
09301478-1638223	24.4654	248.8481	4022	11.341	112370	1	24.4654	248.8481	4022
09301694+2932239	46.0156	197.4545	1699	10.372	112816	1	46.0156	197.4544	1699
09301698-3023061	15.0633	259.5212	2339	9.262	101126	3	15.1478	259.5807	2493
09301740+2638279	45.4585	201.5309	13700	11.561	100843	3	45.0106	201.5524	13186
09301691+2339470	44.7352	205.6240	4181	10.946	111879	1	44.7352	205.6239	4181
09302300+1928090	43.5020	211.2089	4362	10.908	111709	1	43.5019	211.2089	4362
09302891+1621437	42.4250	215.1924	8636	11.415	108582	1	42.4250	215.1924	8636
09303607+0607192	37.9490	227.2675	3418	10.503	111961	1	37.9490	227.2675	3418
09305289-1444089	25.8279	247.3696	1957	9.163	102496	2	25.7505	247.3166	2003
09305393-3541183	11.3805	263.4443	2398	9.611	111255	1	11.3805	263.4443	2398
09310624-1310525	26.8755	246.0865	8970	10.608	102677	2	26.9589	246.0697	9000
09310647+4803037	46.1281	170.6435	15585	11.422	100956	3	46.3812	170.4104	15661
09310680+4904467	45.9416	169.1863	10172	11.501	107358	1	45.9416	169.1863	10172
09310691-3021295	15.2094	259.6329	2597	9.612	101126	3	15.1478	259.5807	2493
09311105+5238067	45.1648	164.2305	7252	11.710	110882	1	45.1649	164.2305	7252
09311302+3001215	46.2941	196.8145	4189	11.251	112182	1	46.2941	196.8145	4189
09311097+7627540	35.2420	135.6246	2288	11.665	112976	1	35.2420	135.6247	2288
09311392+7348381	36.6722	138.3876	3115	10.763	112195	1	36.6721	138.3876	3115
09312221+6746545	39.6707	145.0440	6372	11.442	100588	4	39.8503	145.1605	6688
09313424+6737295	39.7602	145.2134	6544	10.849	100588	4	39.8503	145.1605	6688
09313688-3018264	15.3216	259.6746	2544	10.909	101126	3	15.1478	259.5807	2493
09313418-1302401	27.0504	246.0510	9030	10.714	102677	2	26.9589	246.0697	9000
09313661-1644051	24.6478	249.1639	2137	8.273	102464	2	24.6976	249.2211	2088
09314162+0430003	37.3617	229.2078	5414	10.278	109361	1	37.3617	229.2078	5414
09313282+6945315	38.7454	142.7891	10926	11.080	105956	1	38.7454	142.7891	10926
09314136-1602331	25.1191	248.6047	4369	11.245	112100	1	25.1192	248.6047	4369
09314242-1851200	23.2513	250.9107	16365	11.722	102066	2	23.0482	251.2998	16450
09315307+2947414	46.4006	197.1736	12722	10.651	104468	1	46.4006	197.1736	12722
09315506+3533157	47.0311	188.8196	8061	11.184	103021	2	47.0471	188.8317	8069
09315979-0843564	29.8582	242.3259	9057	11.392	102577	2	29.7134	242.1971	9096
09320074+4821469	46.2210	170.1617	15482	11.589	100956	3	46.3812	170.4104	15661
09320561+3532187	47.0658	188.8456	8077	11.197	103021	2	47.0471	188.8317	8069
09320624+0826308	39.4032	224.9032	2140	9.186	100785	4	38.7523	225.0384	2117
09321011+2130029	44.5401	208.7116	556	6.089	110110	1	44.5401	208.7117	556
09321940+0018576	35.2545	233.6987	3752	11.747	112641	1	35.2545	233.6987	3752
09322523+1045488	40.5441	222.2625	8508	11.509	108649	1	40.5441	222.2625	8508
09322110+1048328	40.5494	222.1988	3211	11.146	100515	5	40.5519	223.2006	3154
09323016+3231397	46.9019	193.2548	8042	11.694	109653	1	46.9020	193.2547	8042
09322512+5728588	43.9145	157.6523	8806	10.995	107306	1	43.9146	157.6523	8806
09324737-0543290	31.8520	239.6925	6855	9.923	102538	2	32.0255	239.6122	6896
09325069+5944406	43.1743	154.7027	12089	11.053	105175	1	43.1743	154.7028	12089
09325289+6737026	39.8742	145.1463	6842	9.470	100588	4	39.8503	145.1605	6688
09325869+2729597	46.2230	200.5044	10134	11.463	106889	1	46.2231	200.5045	10134
09330359+2955417	46.6735	197.0409	7330	11.015	108972	1	46.6735	197.0409	7330
09331488-3751587	10.1348	265.3247	2540	10.823	112638	1	10.1348	265.3247	2540
09331526-1646040	24.9204	249.4788	2040	10.005	102464	2	24.6976	249.2211	2088
09331667+3354205	47.1962	191.2648	8075	11.738	100469	5	47.3153	191.2162	8225
09332150-3302006	13.6389	261.9228	925	9.133	112648	1	13.6389	261.9228	925
09332094+4609093	46.8087	173.2756	8029	10.903	103128	2	46.8482	172.7473	8026
09332568+3402525	47.2388	191.0597	8158	10.954	100469	5	47.3153	191.2162	8225
09333514-2508100	19.2671	256.1427	2422	10.197	112379	1	19.2670	256.1427	2422
09333431+3338545	47.2352	191.6496	8202	11.583	100469	5	47.3153	191.2162	8225
09334337-1119192	28.5586	244.9381	2669	10.207	112160	1	28.5586	244.9381	2669
09334613+1009086	40.5633	223.1772	3231	8.910	100515	5	40.5519	223.2006	3154
09334125+5140050	45.7771	165.4303	9882	11.411	102035	2	45.8220	165.5400	9973
09334997-1659251	24.8754	249.7634	15785	10.717	103719	1	24.8754	249.7634	15785
09335306+3024146	46.9218	196.3934	8108	11.418	108893	1	46.9218	196.3934	8108
09340019+1001465	40.5583	223.3556	3137	11.367	100515	5	40.5519	223.2006	3154
09335688+5131449	45.8503	165.6094	10064	11.107	102035	2	45.8220	165.5400	9973
09340095+3359266	47.3556	191.1582	8231	10.841	100469	5	47.3153	191.2162	8225
09340270+0928455	40.3137	224.0034	3048	11.140	100515	5	40.5519	223.2006	3154
09340276+1006315	40.6041	223.2694	3144	9.989	100515	5	40.5519	223.2006	3154
09340248+2722337	46.4293	200.7487	12937	11.404	105253	1	46.4293	200.7486	12937
09341431+2413347	45.7548	205.1862	15109	11.216	104121	1	45.7548	205.1862	15109
09341062+0014312	35.5985	234.0904	4901	11.261	111817	1	35.5985	234.0903	4901
09341226-2051323	22.3255	252.9404	3307	11.286	112610	1	22.3255	252.9404	3307
09341407-6116541	-6.9518	281.4020	2624	11.327	200088	12	-7.3118	281.2113	2555
09341249+4642291	46.8697	172.4400	8024	10.326	103128	2	46.8482	172.7473	8026
09350104-7813008	-19.1106	293.5296	5837	10.585	209313	1	-19.1106	293.5296	5837
09342686-0230149	34.0904	236.8883	5390	10.036	109118	1	34.0903	236.8883	5390
09343160-2055134	22.3384	253.0444	2961	9.329	110493	1	22.3384	253.0444	2961
09343861+0550291	38.6780	228.2193	5479	11.105	111048	1	38.6780	228.2193	5479
09343929+0041171	35.9459	233.7155	7627	11.507	103085	2	35.9306	233.8946	7632
09344133+3204059	47.3094	194.0016	6656	11.170	102425	2	47.4487	194.4470	6706
09344073+1933009	44.4842	211.5675	4412	11.053	111909	1	44.4842	211.5675	4412
09344357-2155402	21.6801	253.8684	4882	9.541	100353	6	21.9554	254.1158	4648
09344754+1017014	40.8473	223.1745	2432	10.152	112299	1	40.8473	223.1745	2432
09345025-1623036	25.4586	249.4417	4298	10.659	100780	4	25.4834	249.5533	4372
09345556+1140514	41.5017	221.5338	6907	10.954	108965	1	41.5017	221.5338	6907
09343650+8108429	32.6873	130.8910	6148	10.490	109139	1	32.6874	130.8910	6148
09345447-7927139	-19.9804	294.4630	9400	11.444	207701	1	-19.9804	294.4630	9400
09345756+2142189	45.2203	208.7089	3713	9.245	109158	1	45.2203	208.7088	3713
09351082-1623539	25.5106	249.5139	4415	9.210	100780	4	25.4834	249.5533	4372
09351419+3443536	47.6598	190.0908	8170	10.850	107811	1	47.6598	190.0908	8170
09351537+3359046	47.6114	191.1971	8459	11.671	100469	5	47.3153	191.2162	8225
09352391-3242507	14.1662	262.0116	10831	10.550	105163	1	14.1662	262.0117	10831
09352628+2948453	47.1647	197.3257	8135	10.692	107322	1	47.1647	197.3257	8135
09352903+3459114	47.7258	189.7173	6374	11.402	110995	1	47.7257	189.7173	6374
09353812-1653079	25.2659	249.9956	4376	11.485	100780	4	25.4834	249.5533	4372
09353864-1723099	24.9314	250.4069	4234	10.549	111359	1	24.9314	250.4069	4234
09353973-2132020	22.1091	253.7224	4618	11.422	100353	6	21.9554	254.1158	4648
09354580-0444575	33.0298	239.2956	6753	11.000	100126	10	33.4500	239.8651	6785
09354403+3142194	47.4873	194.5723	6756	9.684	102425	2	47.4487	194.4470	6706
09355489+4808484	46.8996	170.2934	15916	11.622	100956	3	46.3812	170.4104	15661
09355169+6121105	42.8972	152.4767	11807	10.770	105087	1	42.8972	152.4767	11807
09355889+5436390	45.3001	161.2550	13862	10.604	101576	2	45.3075	161.3055	14064
09355659-0743361	31.2480	242.1135	5937	9.819	107689	1	31.2480	242.1134	5937
09355760-2458486	19.7603	256.4239	8893	11.509	108385	1	19.7603	256.4239	8893
09360583-1226120	28.2856	246.3331	2791	10.072	102840	2	28.2497	246.2490	2812
09360981-2143391	22.0598	253.9605	4625	11.527	100353	6	21.9554	254.1158	4648
09361239-0826041	30.8581	242.8071	1917	9.849	112442	1	30.8581	242.8071	1917
09361360-1058271	29.2531	245.0815	5489	11.266	100475	5	29.1590	245.3529	5455
09361648-3751167	10.5522	265.7593	18671	11.289	100377	5	10.4019	266.4378	18967
09361758+3721502	47.9691	186.1846	6187	10.763	101767	2	47.9703	186.2501	6042
09361890+3714481	47.9723	186.3598	5898	11.305	101767	2	47.9703	186.2501	6042
09362765-3720275	10.9533	265.4305	4647	9.942	102915	2	10.9150	265.4657	4633
09362806-1119497	29.0696	245.4377	5384	9.431	100475	5	29.1590	245.3529	5455
09363188+5923544	43.7365	154.9056	12100	11.727	106254	1	43.7365	154.9056	12100
09363028-6205576	-7.3712	282.1595	4585	9.334	208003	1	-7.3712	282.1595	4585
